   id, time,  addr, rssi,  ave, lane
  523, 1922, 65:02,  -91,  -94,    8
  524,  471, 65:02,  -91,  -91,    8
  525,  485, 65:02,  -92,  -91,    8
  526, 2908, 65:02,  -99,  -95,    8
  527, 1411, 65:02,  -96,  -97,    8
  528,  964, 65:02,  -94,  -95,    8
  529,  477, 65:02,  -95,  -94,    8
  530,  965, 65:02, -100,  -97,    8
  531, 1439, 65:02,  -93,  -96,    8
  532,  952, 65:02,  -98,  -95,    8
  533, 2910, 65:02,  -96,  -97,    8
  534,  934, 65:02,  -94,  -95,    8
  535, 3109, xx:xx, -120, -107,    8
  536,  253, 65:02,  -96, -108,    9
  537, 3244, xx:xx, -120, -108,    9
  538,  596, 65:02,  -97, -108,    9
  539, 3107, xx:xx, -120, -108,    9
  540, 1703, 65:02,  -98, -109,    9
  541, 3107, xx:xx, -120, -109,    9
  542, 3106, xx:xx, -120, -120,    9
  543, 3105, xx:xx, -120, -120,    9
  544, 3107, xx:xx, -120, -120,    9
  545, 2458, 65:02,  -97, -108,    9
  546, 3107, xx:xx, -120, -108,    9
  547, 3120, 65:02,  -94, -107,    9
  548, 1442, 65:02,  -93,  -93,    9
  549,  475, 65:02,  -95,  -94,    9
  550,  484, 65:02,  -95,  -95,    9
  551,  479, 65:02,  -95,  -95,    9
  552,  478, 65:02,  -99,  -97,    9
  553,  474, 65:02,  -97,  -98,    9
  554, 2422, 65:02,  -89,  -93,    9
  555, 2881, 65:02,  -96,  -92,    9
  556,  461, 65:02,  -90,  -93,    9
  557, 1923, 65:02,  -98,  -94,    9
  558, 1917, 65:02,  -98,  -98,    9
  559, 2400, 65:02,  -96,  -97,    9
  560,  481, 65:02,  -95,  -95,    9
  561, 1920, 65:02,  -90,  -92,    9
  562, 1442, 65:02,  -97,  -93,    9
  563,  957, 65:02, -104, -100,    9
  564, 2891, 65:02,  -98, -101,    9
  565, 2389, 65:02,  -91,  -94,    9
  566,  959, 65:02, -101,  -96,    9
  567,  478, 65:02,  -99, -100,    9
  568, 3092, xx:xx, -120, -109,    9
  569, 3097, xx:xx, -120, -120,    9
  570, 1021, 65:02,  -96, -108,    9
  571, 3094, xx:xx, -120, -108,    9
  572, 3092, xx:xx, -120, -120,    9
  573, 2453, 65:02, -100, -110,    9
  574,  955, 65:02, -104, -102,    9
  575, 3094, xx:xx, -120, -112,    9
  576, 3094, xx:xx, -120, -120,    9
  577, 2466, 65:02, -102, -111,    9
  578, 1430, 65:02,  -99, -100,    9
  579,  958, 65:02,  -92,  -95,    9
  580,  484, 65:02,  -96,  -94,    9
  581,  962, 65:02,  -99,  -97,    9
  582, 1430, 65:02,  -99,  -99,    9
  583,  479, 65:02,  -96,  -97,    9
  584,  484, 65:02,  -93,  -94,    9
  585, 1439, 65:02,  -94,  -93,    9
  586, 1436, 65:02,  -98,  -96,    9
  587,  967, 65:02,  -89,  -93,    9
  588,  472, 65:02,  -95,  -92,    9
  589,  973, 65:02,  -99,  -97,    9
  590, 1912, 65:02,  -90,  -94,    9
  591,  482, 65:02,  -88,  -89,    9
  592,  475, 65:02,  -93,  -90,    9
  593, 2884, 65:02,  -91,  -92,    9
  594, 2904, 65:02,  -88,  -89,    9
  595,  941, 65:02,  -96,  -92,    9
  596,  959, 65:02,  -99,  -97,    9
  597,  471, 65:02,  -95,  -97,    9
  598,  971, 65:02,  -89,  -92,   10
  599,  471, 65:02,  -98,  -93,   10
  600, 2424, 65:02, -100,  -99,   10
  601,  463, 65:02,  -97,  -98,   10
  602, 1434, 65:02, -100,  -98,   10
  603, 3096, xx:xx, -120, -110,   10
  604, 3096, xx:xx, -120, -120,   10
  605,  532, 65:02,  -98, -109,   10
  606, 3100, xx:xx, -120, -109,   10
  607,  260, 65:02,  -96, -108,   10
  608, 3147, xx:xx, -120, -108,   10
  609, 2621, 65:02,  -98, -109,   10
  610, 3097, xx:xx, -120, -109,   10
  611,  256, 65:02,  -98, -109,   10
  612, 3098, xx:xx, -120, -109,   10
  613, 3102, xx:xx, -120, -120,   10
  614, 1972, 65:02,  -93, -106,   10
  615, 2383, 65:02, -101,  -97,   10
  616, 1918, 65:02, -100, -100,   10
  617, 2399, 65:02,  -94,  -97,   10
  618,  481, 65:02,  -93,  -93,   10
  619,  494, 65:02,  -95,  -94,   10
  620,  949, 65:02, -100,  -97,   10
  621, 1441, 65:02,  -96,  -98,   10
  622, 1442, 65:02,  -90,  -93,   10
  623,  483, 65:02,  -94,  -92,   10
  624, 2393, 65:02,  -92,  -93,   10
  625,  487, 65:02,  -91,  -91,   10
  626,  478, 65:02,  -89,  -90,   10
  627,  954, 65:02,  -99,  -94,   10
  628,  968, 65:02,  -93,  -96,   10
  629,  486, 65:02,  -93,  -93,   10
  630,  476, 65:02,  -97,  -95,   10
  631, 2875, 65:02,  -97,  -97,   10
  632,  479, 65:02,  -95,  -96,   10
  633, 2402, 65:02,  -95,  -95,   10
  634, 1434, 65:02,  -94,  -94,   10
  635,  488, 65:02,  -98,  -96,   10
  636, 2392, 65:02,  -98,  -98,   10
  637,  487, 65:02,  -98,  -98,   10
  638, 2877, 65:02, -102, -100,   10
  639,  476, 65:02,  -92,  -97,   10
  640, 2889, 65:02,  -98,  -95,   10
  641, 1920, 65:02,  -98,  -98,   10
  642, 1446, 65:02,  -98,  -98,   10
  643, 1431, 65:02,  -97,  -97,   10
  644, 3105, xx:xx, -120, -108,   10
  645, 3106, xx:xx, -120, -120,   10
  646, 3101, xx:xx, -120, -120,   10
  647,  282, 65:02,  -99, -109,   10
  648, 3112, xx:xx, -120, -109,   10
  649, 2176, 65:02,  -98, -109,   10
  650, 1920, 65:02,  -97,  -97,   10
  651, 3133, xx:xx, -120, -108,   10
  652, 1186, 65:02,  -98, -109,   10
  653,  479, 65:02,  -97,  -97,   10
  654, 3106, xx:xx, -120, -108,   10
  655,  262, 65:02, -102, -111,   10
  656, 2867, 65:02,  -99, -100,   10
  657, 1438, 65:02,  -97,  -98,   10
  658,  970, 65:02,  -95,  -96,   10
  659, 1441, 65:02,  -93,  -94,   10
  660,  468, 65:02,  -86,  -89,   10
  661,  507, 65:02,  -87,  -86,   10
  662,  463, 65:02,  -96,  -91,   10
  663,  474, 65:02,  -90,  -93,   10
  664, 2404, 65:02,  -99,  -94,   10
  665, 1918, 65:02, -100,  -99,   10
  666,  485, 65:02,  -97,  -98,   10
  667,  470, 65:02,  -95,  -96,   10
  668,  967, 65:02,  -96,  -95,   10
  669,  986, 65:02,  -96,  -96,   10
  670,  447, 65:02,  -98,  -97,   10
  671,  989, 65:02,  -90,  -94,   10
  672,  457, 65:02,  -99,  -94,   10
  673, 2403, 65:02,  -96,  -97,   10
  674, 1437, 65:02,  -98,  -97,   11
  675, 2401, 65:02,  -99,  -98,   11
  676, 3090, xx:xx, -120, -109,   11
  677, 3091, xx:xx, -120, -120,   11
  678, 3096, xx:xx, -120, -120,   11
  679, 2252, 65:02, -100, -110,   11
  680, 3110, xx:xx, -120, -110,   11
  681, 3107, xx:xx, -120, -120,   11
  682,  490, 65:02,  -99, -109,   11
  683, 3089, xx:xx, -120, -109,   11
  684, 3140, xx:xx, -120, -120,   11
  685,  489, 65:02,  -95, -107,   11
  686,  963, 65:02, -100,  -97,   11
  687,  482, 65:02, -101, -100,   11
  688, 2879, 65:02, -105, -103,   11
  689,  969, 65:02,  -97, -101,   11
  690, 1436, 65:02,  -96,  -96,   11
  691,  478, 65:02,  -90,  -93,   11
  692, 1433, 65:02, -100,  -95,   11
  693,  486, 65:02,  -92,  -96,   11
  694, 2410, 65:02,  -95,  -93,   11
  695,  468, 65:02,  -93,  -94,   11
  696,  476, 65:02, -101,  -97,   11
  697,  487, 65:02,  -96,  -98,   11
  698, 1918, 65:02,  -92,  -94,   11
  699,  482, 65:02,  -82,  -87,   11
  700,  478, 65:02,  -95,  -88,   11
  701, 1440, 65:02,  -98,  -96,   11
  702, 3108, xx:xx, -120, -109,   11
  703,  255, 65:02,  -91, -105,   11
  704,  480, 65:02,  -96,  -93,   11
  705,  474, 65:02,  -89,  -92,   11
  706,  969, 65:02,  -96,  -92,   11
  707,  959, 65:02,  -99,  -97,   11
  708,  471, 65:02,  -99,  -99,   11
  709,  960, 65:02,  -92,  -95,   11
  710,  973, 65:02, -102,  -97,   11
  711, 2399, 65:02,  -98, -100,   11
  712, 1433, 65:02,  -98,  -98,   11
  713, 3097, xx:xx, -120, -109,   11
  714, 3155, xx:xx, -120, -120,   11
  715,  465, 65:02,  -96, -108,   11
  716, 3117, xx:xx, -120, -108,   11
  717, 3113, xx:xx, -120, -120,   11
  718,  495, 65:02,  -98, -109,   11
  719, 3100, xx:xx, -120, -109,   11
  720, 2683, 65:02,  -97, -108,   11
  721, 3100, xx:xx, -120, -108,   11
  722, 1198, 65:02,  -95, -107,   11
  723,  475, 65:02, -100,  -97,   11
  724, 2400, 65:02,  -96,  -98,   11
  725, 3099, xx:xx, -120, -108,   11
  726, 1704, 65:02, -101, -110,   11
  727,  479, 65:02,  -98,  -99,   11
  728, 1942, 65:02,  -97,  -97,   11
  729,  940, 65:02,  -89,  -93,   11
  730,  476, 65:02,  -97,  -93,   11
  731,  985, 65:02,  -96,  -96,   11
  732,  939, 65:02,  -94,  -95,   11
  733,  482, 65:02,  -98,  -96,   11
  734,  966, 65:02,  -91,  -94,   11
  735,  465, 65:02,  -98,  -94,   11
  736,  960, 65:02,  -93,  -95,   11
  737, 1925, 65:02,  -96,  -94,   11
  738,  474, 65:02,  -89,  -92,   11
  739, 1918, 65:02,  -91,  -90,   11
  740, 3104, xx:xx, -120, -105,   11
  741,  271, 65:02,  -91, -105,   11
  742,  946, 65:02,  -92,  -91,   11
  743, 2430, 65:02,  -96,  -94,   11
  744, 3150, xx:xx, -120, -108,   11
  745,  662, 65:02,  -97, -108,   11
  746, 3106, xx:xx, -120, -108,   12
  747, 1708, 65:02,  -96, -108,   12
  748, 2395, 65:02, -101,  -98,   12
  749, 3103, xx:xx, -120, -110,   12
  750, 3103, xx:xx, -120, -120,   12
  751, 2428, 65:02,  -99, -109,   12
  752, 3113, xx:xx, -120, -109,   12
  753, 3104, xx:xx, -120, -120,   12
  754, 3106, xx:xx, -120, -120,   12
  755, 1242, 65:02,  -98, -109,   12
  756, 3130, xx:xx, -120, -109,   12
  757, 3154, xx:xx, -120, -120,   12
  758,  432, 65:02,  -96, -108,   12
  759, 2905, 65:02,  -92,  -94,   12
  760,  458, 65:02,  -93,  -92,   12
  761,  476, 65:02,  -94,  -93,   12
  762, 3109, xx:xx, -120, -107,   12
  763,  249, 65:02,  -91, -105,   12
  764, 1460, 65:02, -100,  -95,   12
  765,  466, 65:02,  -90,  -95,   12
  766, 1913, 65:02,  -84,  -87,   12
  767,  488, 65:02,  -93,  -88,   12
  768,  479, 65:02,  -94,  -93,   12
  769,  980, 65:02,  -99,  -96,   12
  770, 1422, 65:02,  -96,  -97,   12
  771,  489, 65:02,  -93,  -94,   12
  772, 2385, 65:02,  -90,  -91,   12
  773, 2883, 65:02,  -97,  -93,   12
  774,  487, 65:02,  -96,  -96,   12
  775,  470, 65:02,  -96,  -96,   12
  776,  963, 65:02,  -94,  -95,   12
  777, 2416, 65:02,  -97,  -95,   12
  778, 3090, xx:xx, -120, -108,   12
  779,  731, 65:02,  -97, -108,   12
  780, 3089, xx:xx, -120, -108,   12
  781, 1720, 65:02,  -98, -109,   12
  782, 3103, xx:xx, -120, -109,   12
  783, 3089, xx:xx, -120, -120,   12
  784, 3086, xx:xx, -120, -120,   12
  785, 3091, xx:xx, -120, -120,   12
  786, 1081, 65:02,  -98, -109,   12
  787, 3152, xx:xx, -120, -109,   12
  788, 2118, 65:02, -101, -110,   12
  789,  960, 65:02,  -95,  -98,   12
  790, 3090, xx:xx, -120, -107,   12
  791,  745, 65:02,  -98, -109,   12
  792, 3123, xx:xx, -120, -109,   12
  793,  242, 65:02,  -96, -108,   12
  794, 1443, 65:02,  -99,  -97,   12
  795, 1439, 65:02,  -97,  -98,   12
  796,  957, 65:02,  -99,  -98,   12
  797,  473, 65:02,  -96,  -97,   12
  798,  489, 65:02,  -94,  -95,   12
  799,  477, 65:02,  -94,  -94,   12
  800, 2400, 65:02, -102,  -98,   12
  801,  478, 65:02,  -95,  -98,   12
  802,  505, 65:02,  -87,  -91,   12
  803,  471, 65:02,  -82,  -84,   12
  804,  472, 65:02,  -88,  -85,   12
  805,  952, 65:02,  -83,  -85,   12
  806,  481, 65:02,  -80,  -81,   12
  807,  486, 65:02,  -78,  -79,   12
  808,  475, 65:02,  -78,  -78,   12
  809,  478, 65:02,  -79,  -78,   12
  810,  485, 65:02,  -78,  -78,   12
  811,  471, 65:02,  -75,  -76,   12
  812,  481, 65:02,  -89,  -82,   12
  813,  484, 65:02,  -79,  -84,   12
  814,  481, 65:02,  -77,  -78,   13
  815,  471, 65:02,  -80,  -78,   13
  816,  482, 65:02,  -76,  -78,   13
  817,  486, 65:02,  -88,  -82,   13
  818,  481, 65:02,  -96,  -92,   13
  819,  480, 65:02,  -81,  -88,   13
  820,  479, 65:02,  -80,  -80,   13
  821,  486, 65:02,  -81,  -80,   13
  822,  475, 65:02,  -78,  -79,   13
  823,  478, 65:02,  -81,  -79,   13
  824,  481, 65:02,  -82,  -81,   13
  825,  496, 65:02,  -83,  -82,   13
  826,  456, 65:02,  -88,  -85,   13
  827,  484, 65:02,  -94,  -91,   13
  828,  485, 65:02,  -95,  -94,   13
  829,  480, 65:02,  -84,  -89,   13
  830,  489, 65:02,  -94,  -89,   13
  831,  469, 65:02,  -90,  -92,   13
  832,  962, 65:02,  -73,  -81,   13
  833,  489, 65:02,  -81,  -77,   13
  834,  465, 65:02,  -81,  -81,   13
  835,  482, 65:02,  -85,  -83,   13
  836,  478, 65:02,  -84,  -84,   13
  837,  483, 65:02,  -93,  -88,   13
  838,  478, 65:02,  -88,  -90,   13
  839,  481, 65:02,  -87,  -87,   13
  840,  483, 65:02,  -82,  -84,   13
  841,  479, 65:02,  -85,  -83,   13
  842,  492, 65:02,  -88,  -86,   13
  843,  462, 65:02,  -87,  -87,   13
  844,  486, 65:02,  -94,  -90,   13
  845,  475, 65:02,  -89,  -91,   13
  846,  977, 65:02,  -97,  -93,   13
  847,  465, 65:02,  -93,  -95,   13
  848,  484, 65:02,  -90,  -91,   13
  849,  476, 65:02,  -87,  -88,   13
  850,  481, 65:02,  -78,  -82,   13
  851,  479, 65:02,  -90,  -84,   13
  852,  484, 65:02,  -86,  -88,   13
  853,  959, 65:02,  -92,  -89,   13
  854,  974, 65:02,  -70,  -81,   13
  855,  464, 65:02,  -69,  -69,   13
  856,  492, 65:02,  -66,  -67,   13
  857,  466, 65:02,  -75,  -70,   13
  858,  489, 65:02,  -72,  -73,   13
  859,  471, 65:02,  -73,  -72,   13
  860,  478, 65:02,  -66,  -69,   13
  861,  488, 65:02,  -67,  -66,   13
  862,  477, 65:02,  -72,  -69,   13
  863,  482, 65:02,  -71,  -71,   13
  864,  473, 65:02,  -70,  -70,   13
  865,  493, 65:02,  -70,  -70,   13
  866,  955, 65:02,  -70,  -70,   13
  867,  475, 65:02,  -69,  -69,   13
  868,  483, 65:02,  -70,  -69,   13
  869,  483, 65:02,  -69,  -69,   13
  870,  476, 65:02,  -69,  -69,   13
  871,  481, 65:02,  -69,  -69,   13
  872,  476, 65:02,  -69,  -69,   13
  873,  486, 65:02,  -69,  -69,   13
  874,  474, 65:02,  -67,  -68,   13
  875,  483, 65:02,  -67,  -67,   13
  876,  479, 65:02,  -67,  -67,   14
  877,  479, 65:02,  -68,  -67,   14
  878,  485, 65:02,  -71,  -69,   14
  879,  480, 65:02,  -69,  -70,   14
  880,  480, 65:02,  -67,  -68,   14
  881,  478, 65:02,  -67,  -67,   14
  882,  475, 65:02,  -68,  -67,   14
  883,  483, 65:02,  -69,  -68,   14
  884,  480, 65:02,  -67,  -68,   14
  885,  496, 65:02,  -70,  -68,   14
  886,  465, 65:02,  -72,  -71,   14
  887,  481, 65:02,  -68,  -70,   14
  888,  482, 65:02,  -86,  -77,   14
  889,  475, 65:02,  -85,  -85,   14
  890,  493, 65:02,  -84,  -84,   14
  891,  952, 65:02,  -95,  -89,   14
  892,  484, 65:02,  -78,  -86,   14
  893,  467, 65:02,  -88,  -83,   14
  894,  483, 65:02,  -81,  -84,   14
  895,  477, 65:02,  -82,  -81,   14
  896,  486, 65:02,  -85,  -83,   14
  897,  485, 65:02,  -83,  -84,   14
  898,  476, 65:02,  -82,  -82,   14
  899,  481, 65:02,  -82,  -82,   14
  900,  957, 65:02,  -85,  -83,   14
  901,  473, 65:02,  -83,  -84,   14
  902,  482, 65:02,  -78,  -80,   14
  903,  965, 65:02,  -82,  -80,   14
  904,  474, 65:02,  -86,  -84,   14
  905,  489, 65:02,  -86,  -86,   14
  906,  960, 65:02,  -85,  -85,   14
  907,  471, 65:02,  -82,  -83,   14
  908,  482, 65:02,  -80,  -81,   14
  909,  483, 65:02,  -85,  -82,   14
  910,  490, 65:02,  -82,  -83,   14
  911,  464, 65:02,  -87,  -84,   14
  912,  480, 65:02,  -89,  -88,   14
  913,  491, 65:02,  -88,  -88,   14
  914,  470, 65:02,  -88,  -88,   14
  915,  482, 65:02,  -90,  -89,   14
  916,  484, 65:02,  -93,  -91,   14
  917,  473, 65:02,  -80,  -86,   14
  918,  488, 65:02,  -87,  -83,   14
  919,  476, 65:02,  -84,  -85,   14
  920,  475, 65:02,  -80,  -82,   14
  921,  513, 65:02,  -81,  -80,   14
  922,  455, 65:02,  -83,  -82,   14
  923,  493, 65:02,  -81,  -82,   14
  924,  465, 65:02,  -81,  -81,   14
  925,  484, 65:02,  -80,  -80,   14
  926,  953, 65:02,  -81,  -80,   14
  927,  508, 65:02,  -77,  -79,   14
  928,  450, 65:02,  -79,  -78,   14
  929,  483, 65:02,  -77,  -78,   14
  930,  484, 65:02,  -75,  -76,   14
  931,  478, 65:02,  -78,  -76,   14
  932,  482, 65:02,  -85,  -81,   14
  933,  476, 65:02,  -76,  -80,   14
  934,  479, 65:02,  -77,  -76,   14
  935,  476, 65:02,  -76,  -76,   14
  936,  970, 65:02,  -76,  -76,   14
  937,  480, 65:02,  -78,  -77,   14
  938,  955, 65:02,  -76,  -77,   14
  939,  483, 65:02,  -77,  -76,   14
  940,  479, 65:02,  -77,  -77,   14
  941,  960, 65:02,  -75,  -76,   14
  942,  958, 65:02,  -76,  -75,   14
  943,  476, 65:02,  -78,  -77,   14
  944,  478, 65:02,  -75,  -76,   14
  945,  493, 65:02,  -79,  -77,   15
  946,  468, 65:02,  -80,  -79,   15
  947,  482, 65:02,  -78,  -79,   15
  948,  499, 65:02,  -78,  -78,   15
  949,  462, 65:02,  -78,  -78,   15
  950,  481, 65:02,  -79,  -78,   15
  951,  481, 65:02,  -78,  -78,   15
  952,  485, 65:02,  -79,  -78,   15
  953,  476, 65:02,  -80,  -79,   15
  954,  481, 65:02,  -80,  -80,   15
  955,  485, 65:02,  -79,  -79,   15
  956,  475, 65:02,  -79,  -79,   15
  957,  494, 65:02,  -80,  -79,   15
  958,  464, 65:02,  -78,  -79,   15
  959,  480, 65:02,  -80,  -79,   15
  960,  483, 65:02,  -78,  -79,   15
  961,  480, 65:02,  -79,  -78,   15
  962,  479, 65:02,  -79,  -79,   15
  963,  472, 65:02,  -80,  -79,   15
  964,  487, 65:02,  -77,  -78,   15
  965,  477, 65:02,  -80,  -78,   15
  966,  481, 65:02,  -81,  -80,   15
  967,  483, 65:02,  -80,  -80,   15
  968,  472, 65:02,  -79,  -79,   15
  969,  486, 65:02,  -80,  -79,   15
  970,  477, 65:02,  -80,  -80,   15
  971,  487, 65:02,  -80,  -80,   15
  972,  476, 65:02,  -80,  -80,   15
  973,  477, 65:02,  -80,  -80,   15
  974,  482, 65:02,  -80,  -80,   15
  975,  484, 65:02,  -81,  -80,   15
  976,  478, 65:02,  -78,  -79,   15
  977,  480, 65:02,  -79,  -78,   15
  978,  479, 65:02,  -81,  -80,   15
  979,  477, 65:02,  -79,  -80,   15
  980,  482, 65:02,  -80,  -79,   15
  981,  478, 65:02,  -82,  -81,   15
  982,  487, 65:02,  -82,  -82,   15
  983,  476, 65:02,  -84,  -83,   15
  984,  956, 65:02,  -82,  -83,   15
  985,  481, 65:02,  -83,  -82,   15
  986,  474, 65:02,  -81,  -82,   15
  987,  499, 65:02,  -84,  -82,   15
  988,  945, 65:02,  -83,  -83,   15
  989,  478, 65:02,  -83,  -83,   15
  990,  480, 65:02,  -86,  -84,   15
  991,  482, 65:02,  -84,  -85,   15
  992,  480, 65:02,  -83,  -83,   15
  993,  477, 65:02,  -83,  -83,   15
  994,  490, 65:02,  -82,  -82,   15
  995,  476, 65:02,  -83,  -82,   15
  996,  475, 65:02,  -83,  -83,   15
  997,  482, 65:02,  -80,  -81,   15
  998,  477, 65:02,  -83,  -81,   15
  999,  497, 65:02,  -82,  -82,   15
 1000,  469, 65:02,  -84,  -83,   15
 1001,  478, 65:02,  -82,  -83,   15
 1002,  481, 65:02,  -83,  -82,   15
 1003,  481, 65:02,  -83,  -83,   15
 1004,  960, 65:02,  -79,  -81,   15
 1005,  501, 65:02,  -77,  -78,   15
 1006,  936, 65:02,  -77,  -77,   15
 1007,  480, 65:02,  -85,  -81,   15
 1008,  481, 65:02,  -93,  -89,   15
 1009,  957, 65:02,  -85,  -89,   15
 1010,  482, 65:02,  -86,  -85,   15
 1011,  480, 65:02,  -89,  -87,   15
 1012,  992, 65:02,  -81,  -85,   15
 1013,  448, 65:02,  -84,  -82,   15
 1014,  957, 65:02,  -83,  -83,   15
 1015,  477, 65:02,  -84,  -83,   15
 1016,  511, 65:02,  -83,  -83,   15
 1017,  457, 65:02,  -81,  -82,   15
 1018,  472, 65:02,  -83,  -82,   15
 1019,  488, 65:02,  -81,  -82,   15
 1020,  502, 65:02,  -82,  -81,   15
 1021,  459, 65:02,  -82,  -82,   15
 1022,  962, 65:02,  -82,  -82,   15
 1023,  470, 65:02,  -82,  -82,   15
 1024,  488, 65:02,  -82,  -82,   15
 1025,  474, 65:02,  -82,  -82,   15
 1026,  970, 65:02,  -83,  -82,   15
 1027,  474, 65:02,  -82,  -82,   15
 1028,  473, 65:02,  -81,  -81,   15
 1029,  999, 65:02,  -79,  -80,   15
 1030,  444, 65:02,  -89,  -84,   15
 1031,  486, 65:02,  -89,  -89,   15
 1032,  478, 65:02,  -84,  -86,   15
 1033,  473, 65:02,  -85,  -84,   15
 1034,  488, 65:02,  -84,  -84,   15
 1035,  471, 65:02,  -79,  -81,   15
 1036,  512, 65:02,  -93,  -86,   15
 1037,  448, 65:02,  -76,  -84,   15
 1038,  487, 65:02,  -78,  -77,   15
 1039,  475, 65:02,  -80,  -79,   15
 1040,  510, 65:02,  -81,  -80,   15
 1041,  452, 65:02,  -81,  -81,   15
 1042,  957, 65:02,  -78,  -79,   15
 1043,  489, 65:02,  -75,  -76,   15
 1044,  479, 65:02,  -79,  -77,   15
 1045,  471, 65:02,  -77,  -78,   15
 1046,  513, 65:02,  -79,  -78,   15
