   id, time,  addr, rssi,  ave, lane
 1047,  449, 65:02,  -77,  -78,   15
 1048,  509, 65:02,  -87,  -82,   15
 1049,  458, 65:02,  -89,  -88,   15
 1050,  477, 65:02,  -81,  -85,   15
 1051,  474, 65:02,  -85,  -83,   15
 1052,  481, 65:02,  -84,  -84,   15
 1053,  503, 65:02,  -85,  -84,   15
 1054,  457, 65:02,  -88,  -86,   15
 1055,  480, 65:02,  -78,  -83,   15
 1056,  481, 65:02,  -85,  -81,   15
 1057,  483, 65:02,  -76,  -80,   15
 1058,  477, 65:02,  -77,  -76,   15
 1059,  479, 65:02, -100,  -88,   15
 1060,  479, 65:02,  -86,  -93,   15
 1061,  481, 65:02,  -90,  -88,   15
 1062,  504, 65:02,  -93,  -91,   15
 1063,  456, 65:02,  -89,  -91,   15
 1064,  477, 65:02,  -83,  -86,   15
 1065,  486, 65:02,  -87,  -85,   15
 1066,  476, 65:02,  -85,  -86,   15
 1067,  507, 65:02,  -88,  -86,   15
 1068,  455, 65:02,  -87,  -87,   15
 1069,  484, 65:02,  -87,  -87,   15
 1070,  480, 65:02,  -84,  -85,   15
 1071,  472, 65:02,  -88,  -86,   15
 1072,  483, 65:02,  -92,  -90,   15
 1073,  480, 65:02,  -81,  -86,   15
 1074,  504, 65:02,  -83,  -82,   15
 1075,  461, 65:02,  -80,  -81,   15
 1076,  472, 65:02,  -90,  -85,   15
 1077,  486, 65:02,  -81,  -85,   15
 1078,  478, 65:02,  -82,  -81,   15
 1079,  486, 65:02,  -81,  -81,   15
 1080,  957, 65:02,  -82,  -81,   15
 1081,  479, 65:02,  -82,  -82,   15
 1082,  482, 65:02,  -83,  -82,   15
 1083,  473, 65:02,  -87,  -85,   15
 1084,  479, 65:02,  -85,  -86,   15
 1085,  485, 65:02,  -85,  -85,   15
 1086,  478, 65:02,  -90,  -87,   15
 1087,  509, 65:02,  -92,  -91,   15
 1088,  451, 65:02,  -87,  -89,   15
 1089,  487, 65:02,  -80,  -83,   15
 1090,  479, 65:02,  -75,  -77,   15
 1091,  472, 65:02,  -75,  -75,   15
 1092,  478, 65:02,  -72,  -73,   15
 1093,  481, 65:02,  -69,  -70,   15
 1094,  515, 65:02,  -68,  -68,   15
 1095,  453, 65:02,  -69,  -68,   15
 1096,  472, 65:02,  -65,  -67,   15
 1097,  966, 65:02,  -72,  -68,   15
 1098,  959, 65:02,  -69,  -70,   15
 1099,  967, 65:02,  -72,  -70,   15
 1100,  473, 65:02,  -72,  -72,   15
 1101,  478, 65:02,  -69,  -70,   15
 1102,  484, 65:02,  -68,  -68,   15
 1103,  474, 65:02,  -68,  -68,   15
 1104,  971, 65:02,  -68,  -68,   15
 1105,  468, 65:02,  -67,  -67,   15
 1106,  484, 65:02,  -66,  -66,   15
 1107,  481, 65:02,  -66,  -66,   15
 1108,  475, 65:02,  -66,  -66,   15
 1109,  514, 65:02,  -66,  -66,   15
 1110,  454, 65:02,  -67,  -66,   15
 1111,  473, 65:02,  -65,  -66,   15
 1112,  486, 65:02,  -65,  -65,   15
 1113,  476, 65:02,  -66,  -65,   15
 1114,  501, 65:02,  -65,  -65,   15
 1115,  455, 65:02,  -66,  -65,   15
 1116,  493, 65:02,  -65,  -65,   15
 1117,  471, 65:02,  -67,  -66,   15
 1118,  478, 65:02,  -65,  -66,   15
 1119,  506, 65:02,  -65,  -65,   15
 1120,  452, 65:02,  -65,  -65,   15
 1121,  488, 65:02,  -68,  -66,   15
 1122,  475, 65:02,  -70,  -69,   15
 1123,  479, 65:02,  -69,  -69,   15
 1124,  486, 65:02,  -67,  -68,   15
 1125,  477, 65:02,  -64,  -65,   15
 1126,  488, 65:02,  -64,  -64,   15
 1127,  472, 65:02,  -65,  -64,   15
 1128,  479, 65:02,  -72,  -68,   15
 1129,  481, 65:02,  -76,  -74,   15
 1130,  482, 65:02,  -73,  -74,   15
 1131,  481, 65:02,  -67,  -70,   15
 1132,  479, 65:02,  -67,  -67,   15
 1133,  477, 65:02,  -66,  -66,   15
 1134,  478, 65:02,  -66,  -66,   15
 1135,  484, 65:02,  -65,  -65,   15
 1136,  482, 65:02,  -66,  -65,   15
 1137,  505, 65:02,  -66,  -66,   15
 1138,  447, 65:02,  -66,  -66,   15
 1139,  965, 65:02,  -83,  -74,   15
 1140,  509, 65:02,  -81,  -82,   15
 1141,  445, 65:02,  -80,  -80,   15
 1142,  514, 65:02,  -70,  -75,   15
 1143,  449, 65:02,  -66,  -68,   15
 1144,  478, 65:02,  -67,  -66,   15
 1145,  484, 65:02,  -65,  -66,   15
 1146,  474, 65:02,  -67,  -66,   15
 1147,  487, 65:02,  -67,  -67,   15
 1148,  473, 65:02,  -66,  -66,   15
 1149,  487, 65:02,  -66,  -66,   15
 1150,  472, 65:02,  -67,  -66,   15
 1151,  481, 65:02,  -69,  -68,   15
 1152,  484, 65:02,  -72,  -70,   15
 1153,  479, 65:02,  -72,  -72,   15
 1154,  483, 65:02,  -72,  -72,   15
 1155,  474, 65:02,  -74,  -73,   15
 1156,  484, 65:02,  -72,  -73,   15
 1157,  477, 65:02,  -71,  -71,   15
 1158,  487, 65:02,  -66,  -68,   15
 1159,  479, 65:02,  -67,  -66,   15
 1160,  476, 65:02,  -68,  -67,   15
 1161,  481, 65:02,  -66,  -67,   15
 1162,  482, 65:02,  -66,  -66,   15
 1163,  482, 65:02,  -67,  -66,   15
 1164,  480, 65:02,  -64,  -65,   15
 1165,  475, 65:02,  -66,  -65,   15
 1166,  480, 65:02,  -67,  -66,   15
 1167,  484, 65:02,  -66,  -66,   15
 1168,  480, 65:02,  -67,  -66,   15
 1169,  477, 65:02,  -67,  -67,   16
 1170,  481, 65:02,  -66,  -66,   16
 1171,  479, 65:02,  -68,  -67,   16
 1172,  479, 65:02,  -77,  -72,   16
 1173,  481, 65:02,  -84,  -80,   16
 1174,  485, 65:02,  -73,  -78,   16
 1175,  479, 65:02,  -72,  -72,   16
 1176,  490, 65:02,  -76,  -74,   16
 1177, 1442, 65:02,  -88,  -82,   16
 1178, 2868, 65:02,  -96,  -92,   16
 1179, 3102, xx:xx, -120, -108,   16
 1180, 1708, 65:02,  -96, -108,   16
 1181, 1431, 65:02, -109, -102,   16
 1182,  949, 65:02, -101, -105,   16
 1183,  482, 65:02,  -98,  -99,   16
 1184, 2882, 65:02,  -95,  -96,   16
 1185, 3105, xx:xx, -120, -107,   16
 1186,  257, 65:02,  -99, -109,   16
 1187, 3102, xx:xx, -120, -109,   16
 1188, 3100, xx:xx, -120, -120,   16
 1189, 3106, xx:xx, -120, -120,   16
 1190, 3105, xx:xx, -120, -120,   16
 1191, 3105, xx:xx, -120, -120,   16
 1192, 3106, xx:xx, -120, -120,   16
 1193, 3103, xx:xx, -120, -120,   16
 1194, 1316, 65:02,  -98, -109,   16
 1195, 2875, 65:02,  -91,  -94,   16
 1196,  481, 65:02,  -94,  -92,   16
 1197, 2886, 65:02, -100,  -97,   16
 1198, 1911, 65:02,  -95,  -97,   16
 1199, 1440, 65:02,  -90,  -92,   16
 1200, 2895, 65:02,  -95,  -92,   16
 1201, 1908, 65:02,  -97,  -96,   16
 1202,  477, 65:02,  -92,  -94,   16
 1203,  974, 65:02,  -90,  -91,   16
 1204,  945, 65:02,  -94,  -92,   16
 1205, 1444, 65:02,  -99,  -96,   17
 1206, 3236, xx:xx, -120, -109,   17
 1207,  118, 65:02, -105, -112,   17
 1208,  491, 65:02, -100, -102,   17
 1209, 1909, 65:02,  -96,  -98,   17
 1210, 3114, xx:xx, -120, -108,   17
 1211,  732, 65:02,  -96, -108,   17
 1212,  975, 65:02, -101,  -98,   17
 1213, 3107, xx:xx, -120, -110,   17
 1214, 3123, xx:xx, -120, -120,   17
 1215, 3144, xx:xx, -120, -120,   17
 1216, 3094, xx:xx, -120, -120,   17
 1217,  953, 65:02,  -98, -109,   17
 1218,  484, 65:02,  -99,  -98,   17
 1219, 3085, xx:xx, -120, -109,   17
 1220, 3088, xx:xx, -120, -120,   17
 1221, 3102, xx:xx, -120, -120,   17
 1222,  353, 65:02,  -96, -108,   17
 1223, 1415, 65:02,  -98,  -97,   17
 1224, 1441, 65:02,  -98,  -98,   17
 1225,  471, 65:02,  -97,  -97,   17
 1226,  965, 65:02,  -98,  -97,   17
 1227, 2399, 65:02,  -94,  -96,   17
 1228, 1455, 65:02,  -96,  -95,   17
 1229,  952, 65:02,  -97,  -96,   17
 1230, 1435, 65:02,  -90,  -93,   17
 1231,  474, 65:02,  -89,  -89,   17
 1232,  966, 65:02,  -96,  -92,   17
 1233,  490, 65:02, -102,  -99,   17
 1234,  466, 65:02,  -96,  -99,   17
 1235,  963, 65:02,  -96,  -96,   18
 1236, 2882, 65:02, -100,  -98,   18
 1237,  474, 65:02,  -99,  -99,   18
 1238, 2886, 65:02,  -99,  -99,   18
 1239, 1436, 65:02,  -97,  -98,   18
 1240, 2400, 65:02, -101,  -99,   18
 1241, 3092, xx:xx, -120, -110,   18
 1242,  278, 65:02,  -97, -108,   18
 1243, 1434, 65:02,  -96,  -96,   18
 1244, 3092, xx:xx, -120, -108,   18
 1245, 2184, 65:02,  -98, -109,   18
 1246, 3094, xx:xx, -120, -109,   18
 1247, 3093, xx:xx, -120, -120,   18
 1248, 3092, xx:xx, -120, -120,   18
 1249, 3109, xx:xx, -120, -120,   18
 1250, 1531, 65:02,  -99, -109,   18
 1251, 3093, xx:xx, -120, -109,   18
 1252, 3093, xx:xx, -120, -120,   18
 1253, 3108, xx:xx, -120, -120,   18
 1254, 2231, 65:02,  -98, -109,   18
 1255, 1437, 65:02,  -98,  -98,   18
 1256, 2407, 65:02,  -95,  -96,   18
 1257,  470, 65:02,  -92,  -93,   18
 1258,  968, 65:02,  -96,  -94,   18
 1259, 1914, 65:02,  -97,  -96,   18
 1260,  486, 65:02,  -89,  -93,   18
 1261,  954, 65:02,  -88,  -88,   18
 1262,  485, 65:02, -100,  -94,   18
 1263, 1917, 65:02,  -98,  -99,   18
 1264,  490, 65:02,  -92,  -95,   18
 1265, 3098, xx:xx, -120, -106,   18
 1266, 3100, xx:xx, -120, -120,   18
 1267, 3096, xx:xx, -120, -120,   18
 1268, 3098, xx:xx, -120, -120,   18
 1269, 3095, xx:xx, -120, -120,   18
 1270, 1302, 65:02,  -96, -108,   19
 1271, 3214, xx:xx, -120, -108,   19
 1272, 3098, xx:xx, -120, -120,   19
 1273, 3099, xx:xx, -120, -120,   19
 1274, 3099, xx:xx, -120, -120,   19
 1275, 3097, xx:xx, -120, -120,   19
 1276, 3100, xx:xx, -120, -120,   19
 1277, 1933, 65:02, -100, -110,   19
 1278, 3100, xx:xx, -120, -110,   19
 1279, 3099, xx:xx, -120, -120,   19
 1280, 1002, 65:02,  -96, -108,   19
 1281,  970, 65:02, -103,  -99,   19
 1282, 2874, 65:02,  -98, -100,   19
 1283,  957, 65:02,  -94,  -96,   19
 1284,  485, 65:02,  -97,  -95,   19
 1285, 2874, 65:02,  -94,  -95,   19
 1286,  963, 65:02,  -97,  -95,   19
 1287,  964, 65:02,  -99,  -98,   19
 1288,  471, 65:02,  -93,  -96,   19
 1289,  480, 65:02,  -95,  -94,   19
 1290,  962, 65:02, -101,  -98,   19
 1291, 1444, 65:02,  -96,  -98,   19
 1292, 1438, 65:02,  -98,  -97,   19
 1293, 3105, xx:xx, -120, -109,   19
 1294,  280, 65:02,  -99, -109,   19
 1295,  457, 65:02,  -95,  -97,   19
 1296, 3105, xx:xx, -120, -107,   19
 1297, 3121, xx:xx, -120, -120,   19
 1298, 3156, xx:xx, -120, -120,   19
 1299, 3098, xx:xx, -120, -120,   19
 1300, 3102, xx:xx, -120, -120,   19
 1301, 1704, 65:02, -100, -110,   19
 1302, 3105, xx:xx, -120, -110,   19
 1303, 3105, xx:xx, -120, -120,   19
 1304, 2426, 65:02, -103, -111,   19
 1305, 3109, xx:xx, -120, -111,   19
 1306, 3103, xx:xx, -120, -120,   19
 1307, 3105, xx:xx, -120, -120,   19
 1308, 1726, 65:02,  -97, -108,   19
 1309, 3106, xx:xx, -120, -108,   19
 1310, 3119, xx:xx, -120, -120,   19
 1311,  486, 65:02,  -96, -108,   19
 1312, 1462, 65:02,  -94,  -95,   19
 1313,  459, 65:02,  -97,  -95,   19
 1314, 2406, 65:02,  -97,  -97,   19
 1315,  475, 65:02,  -92,  -94,   19
 1316,  482, 65:02,  -96,  -94,   19
 1317, 3109, xx:xx, -120, -108,   19
 1318, 1690, 65:02,  -97, -108,   19
 1319, 2883, 65:02,  -92,  -94,   19
 1320,  483, 65:02,  -96,  -94,   19
 1321,  955, 65:02,  -95,  -95,   19
 1322,  959, 65:02,  -98,  -96,   20
 1323, 3227, xx:xx, -120, -109,   20
 1324, 2060, 65:02,  -98, -109,   20
 1325, 3125, xx:xx, -120, -109,   20
 1326, 1670, 65:02, -100, -110,   20
 1327, 3102, xx:xx, -120, -110,   20
 1328, 3083, xx:xx, -120, -120,   20
 1329, 3101, xx:xx, -120, -120,   20
 1330, 3084, xx:xx, -120, -120,   20
 1331, 3087, xx:xx, -120, -120,   20
 1332, 3091, xx:xx, -120, -120,   20
 1333, 3094, xx:xx, -120, -120,   20
 1334, 3087, xx:xx, -120, -120,   20
 1335, 1669, 65:02,  -94, -107,   20
 1336, 2401, 65:02, -100,  -97,   20
 1337,  486, 65:02,  -97,  -98,   20
 1338,  474, 65:02,  -97,  -97,   20
 1339,  484, 65:02,  -98,  -97,   20
 1340, 3089, xx:xx, -120, -109,   20
 1341, 1703, 65:02, -101, -110,   20
 1342, 2426, 65:02,  -97,  -99,   20
 1343,  461, 65:02,  -96,  -96,   20
 1344,  957, 65:02,  -99,  -97,   20
 1345,  481, 65:02,  -97,  -98,   20
 1346,  484, 65:02,  -96,  -96,   20
 1347,  477, 65:02,  -92,  -94,   20
 1348,  961, 65:02,  -91,  -91,   20
 1349, 2409, 65:02,  -92,  -91,   20
 1350, 3105, xx:xx, -120, -106,   20
 1351, 1201, 65:02,  -98, -109,   20
 1352, 2424, 65:02,  -98,  -98,   20
 1353, 3093, xx:xx, -120, -109,   20
 1354, 3094, xx:xx, -120, -120,   20
 1355, 3092, xx:xx, -120, -120,   20
 1356, 3144, xx:xx, -120, -120,   20
 1357,  516, 65:02, -101, -110,   20
 1358, 3094, xx:xx, -120, -110,   20
 1359, 3106, xx:xx, -120, -120,   20
 1360, 3109, xx:xx, -120, -120,   20
 1361, 3108, xx:xx, -120, -120,   20
 1362, 3093, xx:xx, -120, -120,   20
 1363, 3096, xx:xx, -120, -120,   20
 1364, 2518, 65:02,  -98, -109,   20
 1365,  491, 65:02, -102, -100,   20
 1366, 2883, 65:02,  -98, -100,   20
 1367,  463, 65:02, -100,  -99,   20
 1368, 2883, 65:02,  -99,  -99,   20
 1369,  958, 65:02,  -96,  -97,   20
 1370,  478, 65:02,  -97,  -96,   20
 1371, 3158, xx:xx, -120, -108,   20
 1372,  207, 65:02,  -91, -105,   20
 1373,  477, 65:02,  -95,  -93,   20
 1374, 3100, xx:xx, -120, -107,   20
 1375, 1225, 65:02,  -99, -109,   20
 1376,  473, 65:02,  -94,  -96,   20
 1377,  961, 65:02,  -98,  -96,   20
 1378,  966, 65:02,  -96,  -97,   20
 1379,  952, 65:02,  -98,  -97,   20
 1380,  480, 65:02,  -97,  -97,   20
 1381,  967, 65:02,  -99,  -98,   20
 1382,  478, 65:02,  -96,  -97,   20
 1383,  956, 65:02,  -96,  -96,   21
 1384, 1923, 65:02,  -98,  -97,   21
 1385, 3098, xx:xx, -120, -109,   21
 1386,  258, 65:02, -100, -110,   21
 1387, 3098, xx:xx, -120, -110,   21
 1388, 3097, xx:xx, -120, -120,   21
 1389, 3100, xx:xx, -120, -120,   21
 1390, 3101, xx:xx, -120, -120,   21
 1391, 3096, xx:xx, -120, -120,   21
 1392, 3100, xx:xx, -120, -120,   21
 1393, 3099, xx:xx, -120, -120,   21
 1394, 3100, xx:xx, -120, -120,   21
 1395, 3114, xx:xx, -120, -120,   21
 1396, 3099, xx:xx, -120, -120,   21
 1397, 1163, 65:02,  -99, -109,   21
 1398, 2393, 65:02,  -99,  -99,   21
 1399, 2905, 65:02,  -95,  -97,   21
 1400, 3102, xx:xx, -120, -107,   21
 1401, 1196, 65:02,  -94, -107,   21
 1402,  481, 65:02,  -96,  -95,   21
 1403,  484, 65:02,  -88,  -92,   21
 1404, 3105, xx:xx, -120, -104,   21
 1405, 2654, 65:02,  -97, -108,   21
 1406,  478, 65:02, -100,  -98,   21
 1407, 3106, xx:xx, -120, -110,   21
 1408,  257, 65:02,  -99, -109,   21
 1409,  963, 65:02, -101, -100,   21
 1410, 3114, xx:xx, -120, -110,   21
 1411, 2161, 65:02,  -97, -108,   21
 1412, 3106, xx:xx, -120, -108,   21
 1413, 1228, 65:02,  -99, -109,   21
 1414,  479, 65:02,  -99,  -99,   21
 1415, 3104, xx:xx, -120, -109,   21
 1416, 3113, xx:xx, -120, -120,   21
 1417, 3108, xx:xx, -120, -120,   21
 1418, 3106, xx:xx, -120, -120,   21
 1419, 3105, xx:xx, -120, -120,   21
 1420, 3105, xx:xx, -120, -120,   21
 1421, 3106, xx:xx, -120, -120,   21
 1422, 2725, 65:02,  -95, -107,   21
 1423,  962, 65:02,  -99,  -97,   21
 1424, 1908, 65:02,  -96,  -97,   21
 1425, 3108, xx:xx, -120, -108,   21
 1426, 1701, 65:02, -101, -110,   21
 1427,  479, 65:02,  -97,  -99,   21
 1428,  482, 65:02, -100,  -98,   21
 1429, 3158, xx:xx, -120, -110,   21
 1430, 3121, xx:xx, -120, -120,   21
 1431, 1879, 65:02,  -98, -109,   21
 1432, 3110, xx:xx, -120, -109,   21
 1433,  725, 65:02,  -95, -107,   21
 1434,  488, 65:02,  -98,  -96,   21
 1435,  473, 65:02,  -95,  -96,   21
 1436, 2400, 65:02, -101,  -98,   21
 1437,  482, 65:02,  -97,  -99,   21
 1438, 3087, xx:xx, -120, -108,   21
 1439, 3099, xx:xx, -120, -120,   21
 1440, 3089, xx:xx, -120, -120,   21
 1441, 3087, xx:xx, -120, -120,   21
 1442, 3115, xx:xx, -120, -120,   21
 1443, 3087, xx:xx, -120, -120,   21
 1444, 3136, xx:xx, -120, -120,   21
 1445, 3088, xx:xx, -120, -120,   21
 1446, 3090, xx:xx, -120, -120,   21
 1447, 3093, xx:xx, -120, -120,   21
 1448, 3095, xx:xx, -120, -120,   21
 1449, 1458, 65:02,  -95, -107,   21
 1450, 2881, 65:02, -102,  -98,   21
 1451, 1438, 65:02,  -95,  -98,   21
 1452, 2876, 65:02,  -92,  -93,   21
 1453,  962, 65:02,  -99,  -95,   21
 1454,  481, 65:02,  -96,  -97,   21
 1455, 3092, xx:xx, -120, -108,   21
 1456,  747, 65:02,  -98, -109,   21
 1457,  485, 65:02,  -98,  -98,   21
 1458, 3099, xx:xx, -120, -109,   21
 1459,  733, 65:02,  -95, -107,   22
 1460,  968, 65:02,  -99,  -97,   22
 1461, 3091, xx:xx, -120, -109,   22
 1462, 2676, 65:02, -100, -110,   22
 1463, 3093, xx:xx, -120, -110,   22
 1464, 3094, xx:xx, -120, -120,   22
 1465, 3092, xx:xx, -120, -120,   22
 1466, 3093, xx:xx, -120, -120,   22
 1467, 3096, xx:xx, -120, -120,   22
 1468, 2766, 65:02, -102, -111,   22
 1469, 3093, xx:xx, -120, -111,   22
 1470, 3095, xx:xx, -120, -120,   22
 1471, 3095, xx:xx, -120, -120,   22
 1472, 3143, xx:xx, -120, -120,   22
 1473, 1970, 65:02,  -93, -106,   22
 1474, 3094, xx:xx, -120, -106,   22
 1475, 1235, 65:02,  -99, -109,   22
 1476,  477, 65:02, -100,  -99,   22
 1477,  951, 65:02,  -93,  -96,   22
 1478, 2887, 65:02,  -99,  -96,   22
 1479,  480, 65:02,  -96,  -97,   22
 1480, 3112, xx:xx, -120, -108,   22
 1481,  245, 65:02,  -99, -109,   22
 1482, 3110, xx:xx, -120, -109,   22
 1483, 3098, xx:xx, -120, -120,   22
 1484,  997, 65:02, -102, -111,   22
 1485, 1432, 65:02, -100, -101,   22
 1486, 3098, xx:xx, -120, -110,   22
 1487, 3146, 65:02,  -99, -109,   22
 1488, 2401, 65:02, -100,  -99,   22
 1489, 3099, xx:xx, -120, -110,   22
 1490, 3096, xx:xx, -120, -120,   22
 1491, 3099, xx:xx, -120, -120,   22
 1492, 3103, xx:xx, -120, -120,   22
 1493, 3097, xx:xx, -120, -120,   22
 1494, 3097, xx:xx, -120, -120,   22
 1495, 3100, xx:xx, -120, -120,   22
 1496, 3100, xx:xx, -120, -120,   22
 1497, 1605, 65:02,  -96, -108,   22
 1498, 2887, 65:02,  -98,  -97,   22
 1499,  481, 65:02,  -96,  -97,   22
 1500,  474, 65:02, -100,  -98,   22
 1501, 1923, 65:02,  -95,  -97,   22
 1502, 3148, xx:xx, -120, -107,   22
 1503, 2132, 65:02, -101, -110,   22
 1504, 3099, xx:xx, -120, -110,   22
 1505,  741, 65:02,  -98, -109,   23
 1506, 1920, 65:02, -101,  -99,   23
 1507, 3116, xx:xx, -120, -110,   23
 1508, 3103, xx:xx, -120, -120,   23
 1509, 3102, xx:xx, -120, -120,   23
 1510, 3114, xx:xx, -120, -120,   23
 1511, 3104, xx:xx, -120, -120,   23
 1512, 3101, xx:xx, -120, -120,   23
 1513, 3102, xx:xx, -120, -120,   23
 1514, 1781, 65:02,  -98, -109,   23
 1515, 3148, xx:xx, -120, -109,   23
 1516, 3106, xx:xx, -120, -120,   23
 1517, 3103, xx:xx, -120, -120,   23
 1518, 2156, 65:02, -100, -110,   23
 1519, 3100, xx:xx, -120, -110,   23
 1520,  267, 65:02, -101, -110,   23
 1521, 2874, 65:02, -100, -100,   23
 1522, 1445, 65:02,  -96,  -98,   23
 1523, 2873, 65:02,  -92,  -94,   23
 1524,  969, 65:02, -101,  -96,   23
 1525, 1433, 65:02, -101, -101,   23
 1526,  477, 65:02,  -95,  -98,   23
 1527,  485, 65:02,  -96,  -95,   23
 1528,  475, 65:02,  -90,  -93,   23
 1529,  481, 65:02,  -94,  -92,   23
 1530,  482, 65:02,  -91,  -92,   23
 1531,  478, 65:02,  -91,  -91,   23
 1532,  483, 65:02,  -92,  -91,   23
 1533,  484, 65:02,  -88,  -90,   23
 1534,  488, 65:02,  -89,  -88,   23
 1535,  955, 65:02,  -91,  -90,   23
 1536,  957, 65:02,  -89,  -90,   23
 1537,  489, 65:02,  -89,  -89,   23
 1538,  469, 65:02,  -88,  -88,   23
 1539,  476, 65:02,  -89,  -88,   23
 1540,  479, 65:02,  -79,  -84,   23
 1541,  483, 65:02,  -80,  -79,   23
 1542,  484, 65:02,  -82,  -81,   23
 1543,  958, 65:02,  -86,  -84,   23
 1544,  483, 65:02,  -85,  -85,   23
 1545,  472, 65:02,  -85,  -85,   23
 1546,  482, 65:02,  -86,  -85,   23
 1547,  483, 65:02,  -89,  -87,   23
 1548,  477, 65:02,  -95,  -92,   23
 1549,  484, 65:02,  -80,  -87,   23
 1550,  479, 65:02,  -78,  -79,   23
 1551,  475, 65:02,  -82,  -80,   23
 1552,  486, 65:02,  -84,  -83,   23
 1553,  474, 65:02,  -85,  -84,   23
 1554,  487, 65:02,  -93,  -89,   23
 1555,  472, 65:02,  -87,  -90,   23
 1556,  491, 65:02,  -86,  -86,   23
 1557,  500, 65:02,  -88,  -87,   23
 1558,  934, 65:02,  -80,  -84,   23
 1559,  477, 65:02,  -86,  -83,   23
 1560,  489, 65:02,  -79,  -82,   23
 1561,  497, 65:02,  -79,  -79,   23
 1562,  942, 65:02,  -81,  -80,   23
 1563,  472, 65:02,  -74,  -77,   23
 1564,  487, 65:02,  -77,  -75,   23
 1565,  477, 65:02,  -80,  -78,   23
 1566,  478, 65:02,  -81,  -80,   23
 1567,  481, 65:02,  -97,  -89,   23
 1568,  484, 65:02,  -86,  -91,   23
 1569,  503, 65:02,  -95,  -90,   23
 1570,  448, 65:02,  -97,  -96,   23
 1571,  486, 65:02,  -84,  -90,   23
